RTD temps,REF_temp,Time
"[31.5663, 31.5211, 31.6501, 31.5684, 31.5317, 31.5547, 31.5939]",30.72,1287.5629827976227
"[31.5682, 31.5228, 31.6539, 31.569, 31.5344, 31.5562, 31.5969]",30.722,1292.5341334342957
"[31.5706, 31.5258, 31.656, 31.5703, 31.5349, 31.5598, 31.599]",30.724,1297.5112874507904
"[31.5729, 31.5272, 31.6577, 31.5755, 31.5382, 31.5614, 31.6007]",30.726,1302.4744381904602
"[31.5737, 31.5301, 31.6595, 31.5779, 31.539, 31.5633, 31.6047]",30.729,1307.4395880699158
"[31.5775, 31.5325, 31.6628, 31.5793, 31.543, 31.5664, 31.6044]",30.731,1312.405739068985
"[31.5786, 31.5356, 31.6644, 31.5817, 31.5444, 31.5688, 31.6077]",30.733,1317.3858897686005
"[31.5816, 31.5388, 31.6667, 31.5836, 31.5476, 31.5705, 31.6094]",30.735,1322.355039358139
"[31.5841, 31.5397, 31.671, 31.5863, 31.5494, 31.574, 31.6135]",30.737,1327.3031933307648
"[31.586, 31.5437, 31.6724, 31.5896, 31.5526, 31.5762, 31.6146]",30.743,1332.2663452625275
"[31.5881, 31.546, 31.673, 31.59, 31.5536, 31.5776, 31.6178]",30.744,1337.231495141983
"[31.5911, 31.5472, 31.676, 31.5946, 31.5575, 31.5797, 31.6191]",30.745,1342.2056477069855
"[31.5924, 31.5495, 31.6792, 31.5962, 31.5583, 31.5825, 31.6206]",30.748,1347.1867985725403
"[31.595, 31.5516, 31.6816, 31.5981, 31.5607, 31.5846, 31.6244]",30.75,1352.18194937706
"[31.5969, 31.5536, 31.6827, 31.6005, 31.564, 31.5859, 31.6274]",30.752,1357.166103363037
"[31.6006, 31.5573, 31.6869, 31.6027, 31.5673, 31.5892, 31.6287]",30.755,1362.1272537708282
"[31.6029, 31.5593, 31.6887, 31.6052, 31.5692, 31.5933, 31.6317]",30.757,1367.1134042739868
"[31.6051, 31.5619, 31.6915, 31.6063, 31.5711, 31.5955, 31.6349]",30.759,1372.0795557498932
"[31.6083, 31.5631, 31.692, 31.6098, 31.5738, 31.5972, 31.636]",30.761,1377.0447070598602
"[31.6104, 31.5649, 31.6941, 31.6107, 31.5755, 31.5994, 31.6379]",30.764,1382.0198578834534
"[31.6135, 31.5687, 31.6996, 31.6144, 31.5769, 31.602, 31.641]",30.767,1389.3190832138062
"[31.6149, 31.5709, 31.701, 31.6183, 31.5823, 31.6061, 31.6443]",30.769,1394.2992339134216
"[31.6178, 31.574, 31.7034, 31.621, 31.5834, 31.6067, 31.6467]",30.772,1399.268385887146
"[31.6206, 31.5762, 31.7061, 31.6231, 31.5867, 31.6091, 31.6508]",30.774,1404.2295360565186
"[31.6235, 31.5788, 31.7081, 31.6248, 31.5888, 31.6119, 31.6514]",30.776,1409.2136869430542
"[31.6246, 31.581, 31.7102, 31.6251, 31.5896, 31.6132, 31.6533]",30.779,1414.1818373203278
"[31.6265, 31.5821, 31.7114, 31.6287, 31.5924, 31.6168, 31.6562]",30.781,1419.1609914302826
"[31.629, 31.586, 31.7143, 31.631, 31.5954, 31.6184, 31.657]",30.783,1424.1571416854858
"[31.6315, 31.5876, 31.7166, 31.6347, 31.597, 31.6203, 31.6589]",30.786,1429.1262428760529
"[31.6347, 31.5902, 31.719, 31.636, 31.5988, 31.6244, 31.6628]",30.788,1434.1053438186646
"[31.6352, 31.5925, 31.7219, 31.639, 31.6026, 31.626, 31.6641]",30.79,1439.0724453926086
"[31.6393, 31.5944, 31.7245, 31.6403, 31.604, 31.6271, 31.6665]",30.792,1444.0320465564728
"[31.6423, 31.5963, 31.7269, 31.642, 31.6074, 31.6299, 31.6696]",30.794,1449.000150680542
"[31.6449, 31.6004, 31.7307, 31.6463, 31.6089, 31.6315, 31.6731]",30.796,1453.9822528362274
"[31.6465, 31.6006, 31.7304, 31.6483, 31.6103, 31.6353, 31.6736]",30.798,1458.957353591919
"[31.6494, 31.6038, 31.7334, 31.6505, 31.6139, 31.6367, 31.6772]",30.8,1463.927452802658
"[31.6494, 31.6069, 31.7361, 31.6524, 31.6161, 31.6389, 31.6791]",30.803,1468.8945546150208
"[31.653, 31.6085, 31.737, 31.6537, 31.6177, 31.6427, 31.6818]",30.805,1473.8526566028595
"[31.6543, 31.611, 31.741, 31.6573, 31.6204, 31.6454, 31.6845]",30.807,1478.8047606945038
"[31.6577, 31.6132, 31.7426, 31.6591, 31.6228, 31.6451, 31.6867]",30.809,1483.7678620815277
"[31.6593, 31.6158, 31.7444, 31.6614, 31.6234, 31.6487, 31.689]",30.812,1488.7359635829926
"[31.6611, 31.6172, 31.7448, 31.6646, 31.6277, 31.6505, 31.6895]",30.815,1493.7160646915436
"[31.6642, 31.6197, 31.75, 31.666, 31.6294, 31.6525, 31.6932]",30.816,1498.684164762497
"[31.6661, 31.6218, 31.7522, 31.6671, 31.6308, 31.6552, 31.6943]",30.818,1503.649266242981
"[31.6682, 31.6265, 31.7546, 31.6701, 31.6346, 31.6587, 31.6974]",30.82,1508.6093673706055
"[31.6712, 31.6267, 31.7572, 31.6725, 31.6373, 31.661, 31.6993]",30.823,1513.577469587326
"[31.6734, 31.6305, 31.7601, 31.6761, 31.6392, 31.6614, 31.7014]",30.825,1518.5355710983276
"[31.6751, 31.6322, 31.7618, 31.678, 31.6402, 31.664, 31.7037]",30.827,1523.526671886444
"[31.6783, 31.6325, 31.7629, 31.679, 31.6443, 31.6677, 31.7067]",30.829,1528.5067739486694
"[31.6803, 31.6363, 31.7674, 31.6815, 31.6449, 31.6691, 31.7086]",30.831,1533.4718761444092
"[31.6833, 31.6382, 31.767, 31.684, 31.6474, 31.6715, 31.7118]",30.834,1538.4379806518555
"[31.6841, 31.6415, 31.7697, 31.6862, 31.6504, 31.6735, 31.7131]",30.836,1543.384582042694
"[31.6879, 31.643, 31.7732, 31.6896, 31.6525, 31.6756, 31.7172]",30.837,1548.34668302536
"[31.6881, 31.6447, 31.7738, 31.6913, 31.6549, 31.6792, 31.7181]",30.84,1553.3177840709686
"[31.6917, 31.6482, 31.7765, 31.6935, 31.6566, 31.6802, 31.7211]",30.843,1558.2938849925995
"[31.6939, 31.6517, 31.7801, 31.6956, 31.6596, 31.6825, 31.7225]",30.845,1563.27698636055
"[31.695, 31.6521, 31.7819, 31.6968, 31.6623, 31.6851, 31.7243]",30.847,1568.2610912322998
"[31.699, 31.6547, 31.7844, 31.7014, 31.6642, 31.6876, 31.7268]",30.849,1573.228192806244
"[31.7018, 31.6558, 31.7854, 31.7019, 31.6661, 31.6893, 31.729]",30.851,1578.1882948875427
"[31.7031, 31.6597, 31.7888, 31.7041, 31.6694, 31.6922, 31.7319]",30.854,1583.159394979477
"[31.7058, 31.6616, 31.7907, 31.7082, 31.6705, 31.6936, 31.7331]",30.856,1588.1284968852997
"[31.7072, 31.664, 31.7936, 31.7096, 31.6727, 31.6963, 31.7363]",30.858,1593.1065979003906
"[31.7096, 31.6664, 31.7966, 31.7125, 31.676, 31.6993, 31.7383]",30.865,1598.0847027301788
"[31.7135, 31.6689, 31.7972, 31.7145, 31.6781, 31.7018, 31.7405]",30.865,1603.058804988861
"[31.7143, 31.6687, 31.7996, 31.7174, 31.6806, 31.7032, 31.7432]",30.866,1608.037906885147
"[31.7157, 31.6721, 31.8008, 31.7181, 31.6819, 31.7064, 31.7429]",30.868,1612.9995079040527
"[31.7193, 31.6754, 31.8046, 31.72, 31.6836, 31.708, 31.7484]",30.87,1617.9696090221405
"[31.7208, 31.6758, 31.8049, 31.7224, 31.6862, 31.71, 31.7491]",30.872,1622.9207088947296
"[31.7228, 31.6793, 31.8091, 31.7253, 31.6901, 31.7124, 31.7532]",30.874,1627.9078137874603
"[31.7252, 31.68, 31.8097, 31.7275, 31.6911, 31.7159, 31.7549]",30.877,1632.8809151649475
"[31.7287, 31.6841, 31.8114, 31.7289, 31.693, 31.7179, 31.7563]",30.879,1637.834016084671
"[31.7295, 31.6845, 31.814, 31.7311, 31.6953, 31.7182, 31.7581]",30.881,1642.765115737915
"[31.731, 31.6872, 31.817, 31.7343, 31.6972, 31.7215, 31.7611]",30.883,1647.7122161388397
"[31.7344, 31.6917, 31.8193, 31.7362, 31.7009, 31.7236, 31.7631]",30.885,1652.658316373825
"[31.7353, 31.6937, 31.8223, 31.7387, 31.7016, 31.7256, 31.7653]",30.887,1657.6074199676514
"[31.7389, 31.6956, 31.8244, 31.7414, 31.7045, 31.7287, 31.7679]",30.888,1662.5615227222443
"[31.74, 31.698, 31.8282, 31.7431, 31.7067, 31.7324, 31.7707]",30.891,1667.5456233024597
"[31.7427, 31.6992, 31.8305, 31.7463, 31.71, 31.7329, 31.7715]",30.899,1674.8337745666504
"[31.7473, 31.7041, 31.835, 31.7512, 31.7124, 31.737, 31.7751]",30.9,1679.7978746891022
"[31.7495, 31.7062, 31.8367, 31.7531, 31.7167, 31.7392, 31.7783]",30.901,1684.7929773330688
"[31.752, 31.7078, 31.8377, 31.7535, 31.7181, 31.7414, 31.7808]",30.903,1689.7670826911926
"[31.7536, 31.7095, 31.8413, 31.7562, 31.7212, 31.7432, 31.783]",30.905,1694.7301824092865
"[31.7552, 31.7127, 31.8422, 31.7587, 31.7212, 31.7452, 31.7843]",30.907,1699.7142839431763
"[31.7585, 31.7149, 31.843, 31.7617, 31.7222, 31.7486, 31.7879]",30.91,1704.693384885788
"[31.7596, 31.716, 31.8462, 31.7633, 31.7254, 31.7498, 31.7889]",30.911,1709.6774866580963
"[31.7639, 31.7198, 31.8492, 31.7647, 31.7295, 31.7516, 31.7908]",30.913,1714.6240870952606
"[31.7645, 31.7209, 31.849, 31.7676, 31.7309, 31.7542, 31.7936]",30.915,1719.6941938400269
"[31.7659, 31.723, 31.8541, 31.7688, 31.7318, 31.7571, 31.7968]",30.917,1724.6442985534668
"[31.7696, 31.726, 31.8538, 31.7707, 31.735, 31.759, 31.7998]",30.918,1729.6094498634338
"[31.7713, 31.7279, 31.8577, 31.7747, 31.7382, 31.7609, 31.801]",30.92,1734.5546000003815
"[31.7726, 31.7307, 31.8593, 31.776, 31.7389, 31.7623, 31.8033]",30.926,1739.5017502307892
"[31.7753, 31.731, 31.861, 31.7788, 31.7416, 31.7664, 31.805]",30.927,1744.4869029521942
"[31.7791, 31.7342, 31.8661, 31.7816, 31.7454, 31.7683, 31.8069]",30.928,1749.4260561466217
"[31.7817, 31.7385, 31.8666, 31.7837, 31.7484, 31.7707, 31.8107]",30.93,1754.386206150055
"[31.7838, 31.7391, 31.8674, 31.785, 31.7491, 31.773, 31.8112]",30.933,1759.3363568782806
"[31.7857, 31.7408, 31.8716, 31.7862, 31.75, 31.7754, 31.8142]",30.935,1764.30650806427
"[31.7877, 31.7426, 31.8726, 31.7895, 31.753, 31.7771, 31.8159]",30.937,1769.280657529831
"[31.789, 31.7456, 31.8748, 31.7924, 31.7549, 31.7801, 31.8178]",30.939,1774.260808467865
"[31.7923, 31.7473, 31.8784, 31.7948, 31.7573, 31.7822, 31.8217]",30.941,1779.2479634284973
"[31.793, 31.7492, 31.8778, 31.7944, 31.7593, 31.7827, 31.8221]",30.943,1784.1981129646301
"[31.7966, 31.7528, 31.8825, 31.7974, 31.7606, 31.7858, 31.8252]",30.945,1789.1592631340027
"[31.7996, 31.7544, 31.8835, 31.8011, 31.7642, 31.7893, 31.8285]",30.948,1794.120412826538
"[31.7999, 31.756, 31.8855, 31.8022, 31.7666, 31.7906, 31.8296]",30.949,1799.1185655593872
"[31.804, 31.7587, 31.8893, 31.806, 31.7688, 31.7931, 31.8322]",30.952,1804.0827162265778
"[31.8059, 31.7622, 31.8915, 31.8091, 31.7713, 31.7953, 31.8333]",30.954,1809.08886885643
"[31.808, 31.7634, 31.8937, 31.8099, 31.7721, 31.798, 31.8371]",30.957,1814.0710241794586
"[31.8103, 31.7664, 31.8967, 31.8129, 31.7758, 31.8002, 31.8398]",30.959,1819.0386748313904
"[31.8124, 31.7685, 31.8975, 31.8154, 31.7785, 31.8007, 31.8418]",30.96,1823.9898250102997
"[31.816, 31.7705, 31.9004, 31.817, 31.78, 31.8045, 31.8439]",30.963,1828.9609756469727
"[31.8179, 31.7743, 31.9037, 31.8199, 31.784, 31.8065, 31.8461]",30.966,1833.931125164032
"[31.8192, 31.7745, 31.905, 31.8205, 31.7845, 31.8084, 31.8497]",30.968,1838.9102802276611
"[31.8215, 31.7773, 31.9059, 31.8235, 31.787, 31.8128, 31.8507]",30.971,1843.9004321098328
"[31.8247, 31.78, 31.91, 31.826, 31.7902, 31.8133, 31.8527]",30.973,1848.8805820941925
"[31.8271, 31.7832, 31.9128, 31.8293, 31.7917, 31.8163, 31.8555]",30.975,1853.8507328033447
"[31.8283, 31.7859, 31.913, 31.8298, 31.7932, 31.8196, 31.8571]",30.977,1858.8008825778961
"[31.8304, 31.7871, 31.9162, 31.833, 31.7951, 31.8206, 31.8601]",30.979,1863.7680327892303
"[31.8328, 31.7883, 31.9176, 31.835, 31.7981, 31.8228, 31.8612]",30.981,1868.7411842346191
"[31.8348, 31.7913, 31.9222, 31.8369, 31.7993, 31.8239, 31.8649]",30.984,1873.7413358688354
"[31.8369, 31.7933, 31.9231, 31.8398, 31.8028, 31.8272, 31.8676]",30.986,1878.721486568451
"[31.8394, 31.7957, 31.9249, 31.8412, 31.8056, 31.8288, 31.8674]",30.988,1883.7051377296448
"[31.8419, 31.7976, 31.9268, 31.8434, 31.8077, 31.831, 31.8702]",30.99,1888.6922891139984
"[31.8445, 31.8014, 31.9288, 31.8469, 31.8099, 31.8331, 31.8728]",30.992,1893.6424384117126
"[31.847, 31.8012, 31.9315, 31.8475, 31.8121, 31.8351, 31.8737]",30.994,1898.5925924777985
"[31.8476, 31.8049, 31.9343, 31.8502, 31.8151, 31.8378, 31.8781]",30.995,1903.562742948532
"[31.8527, 31.8072, 31.937, 31.8537, 31.8156, 31.8391, 31.8807]",30.998,1908.5308933258057
"[31.8525, 31.8079, 31.9365, 31.8535, 31.8172, 31.8402, 31.8796]",31.001,1913.5240445137024
"[31.8552, 31.8109, 31.9399, 31.8571, 31.8197, 31.8443, 31.8835]",31.002,1918.5141961574554
"[31.8576, 31.8129, 31.9435, 31.86, 31.8222, 31.8462, 31.8854]",31.004,1923.4843459129333
"[31.8598, 31.8154, 31.9451, 31.8619, 31.8254, 31.8476, 31.8873]",31.007,1928.4544978141785
"[31.861, 31.8162, 31.9473, 31.8638, 31.8273, 31.8531, 31.8898]",31.009,1933.414648771286
"[31.865, 31.8205, 31.95, 31.8666, 31.8294, 31.8536, 31.8933]",31.011,1938.384798526764
"[31.8651, 31.823, 31.9514, 31.8692, 31.8327, 31.8568, 31.8947]",31.013,1943.334949016571
"[31.8691, 31.8234, 31.9531, 31.8706, 31.8335, 31.8564, 31.8979]",31.016,1948.3210997581482
"[31.8702, 31.826, 31.9566, 31.8729, 31.8363, 31.8593, 31.8985]",31.018,1953.2957508563995
"[31.8729, 31.8294, 31.9577, 31.8744, 31.8387, 31.8629, 31.9017]",31.02,1958.275906085968
"[31.8748, 31.8303, 31.9609, 31.877, 31.8418, 31.8645, 31.9042]",31.022,1963.246055841446
"[31.8768, 31.8341, 31.9636, 31.8799, 31.8423, 31.867, 31.9055]",31.024,1968.1972064971924
"[31.8794, 31.8349, 31.9658, 31.8818, 31.8452, 31.8697, 31.9077]",31.027,1973.1683571338654
"[31.883, 31.8393, 31.968, 31.8842, 31.8456, 31.8708, 31.9099]",31.029,1978.1305096149445
"[31.8843, 31.8401, 31.9685, 31.8867, 31.8483, 31.8732, 31.9129]",31.032,1983.1076600551605
"[31.8862, 31.8423, 31.9704, 31.8879, 31.8508, 31.8754, 31.9153]",31.033,1988.0688118934631
"[31.8887, 31.8453, 31.9754, 31.8913, 31.8537, 31.8771, 31.9168]",31.035,1993.0289614200592
"[31.8893, 31.8456, 31.9767, 31.8921, 31.8569, 31.88, 31.9189]",31.037,1997.9891114234924
"[31.8925, 31.8487, 31.9808, 31.8952, 31.8584, 31.8839, 31.9208]",31.04,2002.9582619667053
"[31.8969, 31.8496, 31.9814, 31.8985, 31.8605, 31.8852, 31.9244]",31.042,2007.9104115962982
"[31.8986, 31.8532, 31.9824, 31.8998, 31.8638, 31.8876, 31.9255]",31.044,2012.8785622119904
"[31.8999, 31.8559, 31.9862, 31.9017, 31.8662, 31.8895, 31.9295]",31.046,2017.8487169742584
"[31.902, 31.8588, 31.9893, 31.9044, 31.8668, 31.891, 31.9296]",31.049,2022.8303680419922
"[31.9053, 31.8611, 31.9898, 31.9058, 31.8698, 31.8939, 31.9337]",31.05,2027.799518108368
"[31.9069, 31.8619, 31.9922, 31.9072, 31.873, 31.8972, 31.9347]",31.052,2032.7696688175201
"[31.9097, 31.8637, 31.9941, 31.9112, 31.8746, 31.8989, 31.9368]",31.054,2037.7358195781708
"[31.9121, 31.8668, 31.9959, 31.9135, 31.8771, 31.9002, 31.9404]",31.057,2042.7109699249268
"[31.913, 31.8692, 31.999, 31.9165, 31.878, 31.9037, 31.9431]",31.06,2047.6611244678497
"[31.9166, 31.8706, 32.002, 31.9184, 31.8814, 31.9049, 31.9459]",31.062,2052.6262741088867
"[31.9181, 31.8728, 32.0023, 31.9194, 31.8831, 31.9073, 31.9459]",31.064,2057.6309258937836
"[31.9201, 31.8758, 32.0056, 31.9229, 31.8855, 31.9097, 31.9491]",31.067,2062.6010761260986
"[31.9222, 31.8784, 32.007, 31.9249, 31.8885, 31.9127, 31.951]",31.069,2067.5682265758514
"[31.9257, 31.8801, 32.0108, 31.9281, 31.8905, 31.916, 31.9535]",31.071,2072.522376060486
"[31.9257, 31.883, 32.0124, 31.9293, 31.8919, 31.9173, 31.9557]",31.073,2077.4925282001495
"[31.9285, 31.8863, 32.0152, 31.9319, 31.8954, 31.9166, 31.9586]",31.075,2082.4626784324646
"[31.9321, 31.8866, 32.0162, 31.9333, 31.8965, 31.92, 31.96]",31.077,2087.424829006195
"[31.9342, 31.8894, 32.0192, 31.9345, 31.8994, 31.9231, 31.9617]",31.079,2092.4029796123505
"[31.9364, 31.8918, 32.0208, 31.9377, 31.9016, 31.9261, 31.9661]",31.081,2097.364129304886
"[31.9378, 31.894, 32.0223, 31.9383, 31.9033, 31.926, 31.9666]",31.083,2102.331286430359
"[31.941, 31.8954, 32.0255, 31.9415, 31.906, 31.9302, 31.9674]",31.085,2107.2717690467834
"[31.941, 31.8969, 32.026, 31.9445, 31.9068, 31.932, 31.9702]",31.087,2112.2232642173767
"[31.9441, 31.9, 32.0287, 31.9459, 31.9096, 31.9351, 31.9726]",31.088,2117.17475938797
"[31.9479, 31.9022, 32.0318, 31.9491, 31.9123, 31.9367, 31.9759]",31.094,2122.1262545585632
"[31.9475, 31.9054, 32.0345, 31.951, 31.9145, 31.9391, 31.9778]",31.096,2127.076749563217
"[31.9512, 31.907, 32.0375, 31.9548, 31.9166, 31.9413, 31.9799]",31.097,2132.0559918880463
"[31.9546, 31.9087, 32.0396, 31.9549, 31.9199, 31.9429, 31.9834]",31.1,2137.0231490135193
"[31.9565, 31.9109, 32.0407, 31.9579, 31.9209, 31.9449, 31.9851]",31.102,2141.98037314415
"[31.9582, 31.9125, 32.0445, 31.9598, 31.9229, 31.9466, 31.986]",31.104,2146.9305231571198
"[31.9606, 31.9171, 32.046, 31.962, 31.9247, 31.9493, 31.9894]",31.105,2151.8817479610443
"[31.961, 31.9181, 32.0468, 31.9661, 31.9281, 31.9533, 31.9922]",31.107,2156.8338973522186
"[31.9653, 31.9204, 32.0511, 31.9672, 31.9308, 31.9544, 31.9936]",31.109,2161.7711255550385
"[31.9678, 31.9226, 32.0503, 31.9688, 31.9315, 31.9575, 31.995]",31.111,2166.7032771110535
"[31.9685, 31.925, 32.055, 31.9712, 31.9341, 31.9583, 31.9984]",31.113,2171.6935017108917
"[31.9699, 31.9264, 32.0565, 31.9723, 31.9379, 31.962, 31.9992]",31.115,2176.640650510788
"[31.9738, 31.9294, 32.0587, 31.9747, 31.9381, 31.9636, 32.0009]",31.117,2181.593878507614
"[31.9753, 31.9312, 32.0609, 31.9761, 31.9422, 31.9653, 32.0031]",31.119,2186.542029619217
"[31.9779, 31.9332, 32.0633, 31.9783, 31.943, 31.9672, 32.0063]",31.12,2191.4672527313232
"[31.9789, 31.935, 32.0656, 31.9821, 31.9444, 31.9691, 32.0089]",31.127,2196.4449038505554
"[31.9822, 31.9375, 32.0672, 31.9826, 31.9465, 31.9726, 32.0112]",31.127,2201.354103565216
"[31.9854, 31.9392, 32.0688, 31.9868, 31.9504, 31.9737, 32.0132]",31.128,2206.318279981613
"[31.9871, 31.9415, 32.0716, 31.9889, 31.953, 31.9765, 32.0146]",31.13,2211.275458574295
"[31.9893, 31.9435, 32.0743, 31.9911, 31.9545, 31.9786, 32.0175]",31.136,2216.260657310486
"[31.9918, 31.9459, 32.0746, 31.9914, 31.9566, 31.9798, 32.0199]",31.138,2221.2298107147217
"[31.9925, 31.9497, 32.0779, 31.9939, 31.9582, 31.9825, 32.0227]",31.138,2226.1710369586945
"[31.9941, 31.9509, 32.08, 31.9968, 31.9602, 31.9847, 32.023]",31.139,2231.1081895828247
"[31.9975, 31.9532, 32.0821, 31.999, 31.9642, 31.9869, 32.027]",31.141,2236.0604159832
"[32.0007, 31.9554, 32.0857, 32.0007, 31.9653, 31.9902, 32.0287]",31.143,2241.0175671577454
"[32.0018, 31.9571, 32.0877, 32.0048, 31.967, 31.9918, 32.0306]",31.146,2245.951789855957
"[32.0045, 31.9611, 32.0888, 32.0058, 31.9692, 31.995, 32.0336]",31.148,2250.9179406166077
"[32.0061, 31.9612, 32.0926, 32.0083, 31.97, 31.9961, 32.0353]",31.151,2258.1841609477997
"[32.0089, 31.9652, 32.0966, 32.011, 31.9737, 31.9997, 32.0401]",31.153,2263.1448101997375
"[32.0129, 31.9666, 32.0971, 32.0142, 31.9773, 32.0018, 32.0415]",31.155,2268.0759630203247
"[32.0136, 31.9701, 32.0994, 32.0168, 31.9803, 32.0035, 32.0432]",31.157,2273.040188550949
"[32.0162, 31.9721, 32.1024, 32.0175, 31.9816, 32.007, 32.0442]",31.159,2277.9763412475586
"[32.0187, 31.9739, 32.104, 32.0189, 31.9836, 32.0079, 32.0473]",31.16,2282.9264945983887
"[32.0201, 31.9759, 32.1056, 32.0224, 31.9855, 32.0098, 32.0499]",31.162,2287.8846480846405
"[32.0223, 31.9774, 32.1088, 32.0246, 31.9876, 32.0133, 32.0508]",31.166,2292.8628001213074
"[32.0245, 31.9815, 32.1119, 32.027, 31.9904, 32.0139, 32.0552]",31.168,2297.834449529648
"[32.0268, 31.9835, 32.1127, 32.029, 31.9926, 32.0182, 32.0556]",31.169,2302.7766003608704
"[32.0293, 31.9845, 32.1148, 32.0319, 31.9947, 32.0184, 32.0581]",31.175,2307.7277522087097
"[32.0315, 31.9884, 32.1167, 32.0333, 31.9971, 32.0209, 32.06]",31.176,2312.6829040050507
"[32.0345, 31.9891, 32.1178, 32.0352, 31.9983, 32.0236, 32.0627]",31.177,2317.6320593357086
"[32.0356, 31.9917, 32.1206, 32.0383, 32.0027, 32.0272, 32.0636]",31.179,2322.585209608078
"[32.0359, 31.994, 32.1238, 32.0393, 32.002, 32.026, 32.0672]",31.181,2327.5393629074097
"[32.0402, 31.9947, 32.1249, 32.0413, 32.0064, 32.0293, 32.0684]",31.184,2332.5065846443176
"[32.0422, 31.9989, 32.1301, 32.045, 32.0081, 32.0332, 32.072]",31.186,2337.4688091278076
"[32.0449, 31.9998, 32.1312, 32.0453, 32.0105, 32.0365, 32.0745]",31.187,2342.426960706711
"[32.0463, 32.003, 32.132, 32.0483, 32.0124, 32.0365, 32.0751]",31.19,2347.360138654709
"[32.0478, 32.0045, 32.1334, 32.051, 32.0146, 32.0395, 32.0769]",31.192,2352.3233382701874
"[32.0509, 32.009, 32.1361, 32.0541, 32.0162, 32.0422, 32.0804]",31.194,2357.256487131119
"[32.0538, 32.0087, 32.1383, 32.0549, 32.0193, 32.0441, 32.0826]",31.196,2362.2117104530334
"[32.0557, 32.0109, 32.1408, 32.057, 32.0212, 32.0457, 32.0848]",31.198,2367.1553621292114
"[32.0576, 32.0123, 32.144, 32.0592, 32.0235, 32.0487, 32.0865]",31.201,2372.139589548111
"[32.0599, 32.0147, 32.1454, 32.0631, 32.0249, 32.05, 32.0883]",31.204,2379.416809797287
"[32.0626, 32.0183, 32.1478, 32.0666, 32.0293, 32.0523, 32.0925]",31.207,2384.3710327148438
"[32.0647, 32.0211, 32.1501, 32.0674, 32.0301, 32.0555, 32.0933]",31.208,2389.3231823444366
"[32.0669, 32.023, 32.1531, 32.0706, 32.0326, 32.0575, 32.0958]",31.21,2394.2734048366547
"[32.0696, 32.0251, 32.1546, 32.0723, 32.0342, 32.0593, 32.0979]",31.212,2399.2165536880493
"[32.0735, 32.0273, 32.1577, 32.0732, 32.0366, 32.0607, 32.1011]",31.214,2404.140768289566
"[32.0737, 32.0295, 32.1588, 32.0761, 32.0401, 32.0637, 32.1039]",31.216,2409.119933605194
"[32.0753, 32.0319, 32.1612, 32.0783, 32.0421, 32.0664, 32.1044]",31.219,2414.089084148407
"[32.0786, 32.0338, 32.162, 32.0783, 32.0434, 32.0681, 32.1066]",31.221,2419.06830906868
"[32.0808, 32.0376, 32.1652, 32.0815, 32.0448, 32.0708, 32.1085]",31.223,2424.0174582004547
"[32.0839, 32.039, 32.1677, 32.083, 32.048, 32.0721, 32.112]",31.224,2428.9796833992004
"[32.085, 32.0409, 32.1701, 32.087, 32.0497, 32.0748, 32.1134]",31.226,2433.9528346061707
"[32.0866, 32.0428, 32.1726, 32.089, 32.0516, 32.077, 32.1164]",31.228,2438.893060684204
"[32.0901, 32.0445, 32.1751, 32.092, 32.0552, 32.079, 32.1186]",31.23,2443.8262088298798
"[32.0915, 32.0472, 32.178, 32.0928, 32.0563, 32.0824, 32.1202]",31.233,2448.806431055069
"[32.0937, 32.0498, 32.1786, 32.0965, 32.06, 32.085, 32.123]",31.235,2453.756584882736
"[32.0966, 32.0525, 32.1811, 32.0987, 32.0627, 32.0852, 32.1236]",31.237,2458.696784257889
"[32.0997, 32.0539, 32.1819, 32.1007, 32.0642, 32.0876, 32.1263]",31.24,2463.661989927292
"[32.1005, 32.0561, 32.1849, 32.1015, 32.065, 32.0903, 32.1285]",31.242,2468.6118037700653
"[32.1026, 32.058, 32.1873, 32.1053, 32.0687, 32.094, 32.1322]",31.244,2473.5741324424744
"[32.1043, 32.0605, 32.1893, 32.1066, 32.0685, 32.0958, 32.1325]",31.246,2478.540432214737
"[32.1065, 32.061, 32.1934, 32.1083, 32.0712, 32.0978, 32.135]",31.248,2483.5097324848175
"[32.1105, 32.0651, 32.1947, 32.1112, 32.0742, 32.0989, 32.1376]",31.25,2488.4870340824127
"[32.1114, 32.0664, 32.195, 32.1124, 32.0777, 32.1015, 32.1396]",31.252,2493.457332134247
"[32.1133, 32.0684, 32.1975, 32.1153, 32.0789, 32.1032, 32.1415]",31.254,2498.4096310138702
"[32.1155, 32.0706, 32.2009, 32.1186, 32.0788, 32.1051, 32.1447]",31.256,2503.3299264907837
"[32.1173, 32.0732, 32.2026, 32.1198, 32.0819, 32.1064, 32.1472]",31.258,2508.287224292755
"[32.1187, 32.0746, 32.2045, 32.1208, 32.0849, 32.1095, 32.1483]",31.26,2513.238521337509
"[32.1225, 32.0781, 32.2069, 32.1246, 32.0881, 32.1111, 32.1496]",31.262,2518.1878185272217
